Tipo,Precio,Área,Habitaciones,Baños,Estrato
Casa,420000000,180,8,4,5
Casa,420000000,147,6,3,4
Casa,580000000,72,8,4,5
Casa,363567137,79,3,2,6
Casa,990000000,200,8,5,5
Casa,770000000,400,7,4,5
Casa,356471523,72,4,2,5
Casa,850000000,240,4,5,4
Casa,360000000,224,5,3,5
Casa,700000000,260,4,5,4
Casa,360000000,97,3,2,5
Casa,750000000,175,4,2,4
Casa,580000000,130,3,3,4
Casa,630000000,260,3,1,5
Casa,390000000,90,4,2,5
Casa,380000000,212,11,4,4
Casa,548000000,160,4,3,5
Casa,345435417,77,4,2,5
Casa,1650000000,447,5,6,6
Casa,342515873,74,4,2,4
Casa,720000000,218,4,2,5
Casa,550000000,109,3,2,4
Casa,2200000000,500,6,6,4
Casa,800000000,93,5,2,4
Casa,420000000,150,4,3,4
Casa,720000000,162,4,3,5
Casa,370000000,505,3,2,4
Casa,380000000,73,3,3,4
Casa,330000000,198,5,3,6
Casa,351529338,73,3,1,5
Casa,430000000,150,4,4,4
Casa,2500000000,480,10,5,5
Casa,375000000,216,6,3,5
Casa,430000000,113,4,2,6
Casa,430000000,195,5,4,6
Casa,1740000000,290,4,5,4
Casa,1300000000,197,4,3,4
Casa,350000000,216,2,1,5
Casa,700000000,164,4,4,5
Casa,420000000,162,7,3,4
Casa,985000000,280,3,4,6
Casa,590000000,216,3,1,5
Casa,460000000,203,6,3,4
Casa,520000000,143,4,2,6
Casa,595000000,145,4,5,4
Casa,2000000000,250,4,4,5
Casa,2400000000,272,3,6,5
Casa,450000000,110,3,3,4
Casa,489990000,122,3,3,4
Casa,400000000,180,6,3,5
Casa,400000000,196,7,4,4
Casa,220000000,90,3,1,6
Casa,242000000,71,3,3,4
Casa,405000000,100,5,3,6
Casa,539000000,216,5,2,4
Casa,310000000,360,2,1,4
Casa,235000000,72,3,1,4
Casa,420000000,162,4,3,5
Casa,430000000,110,3,3,4
Casa,395000000,85,3,2,6
Casa,1089000000,142,3,3,5
Casa,250000000,79,3,2,4
Casa,358775500,71,4,2,5
Casa,450000000,200,3,2,4
Casa,1050000000,220,3,4,5
Casa,450000000,120,3,2,4
Casa,420000000,168,5,3,6
Casa,1000000000,150,6,3,5
Casa,750000000,175,2,1,6
Casa,700000000,200,5,3,5
Casa,400000000,126,6,2,6
Casa,600000000,180,5,2,5
Casa,490000000,130,4,3,4
Casa,395000000,100,3,2,5
Casa,410000000,120,4,3,4
Casa,450000000,133,2,1,4
Casa,770000000,128,3,3,5
Casa,370000000,140,3,2,5
Casa,1000000000,550,4,5,4
Casa,480000000,180,11,2,5
Casa,580000000,150,4,2,5
Casa,640000000,154,3,3,5
Casa,370000000,83,4,3,5
Casa,460000000,144,5,2,5
Casa,880000000,150,3,3,4
Casa,385000000,120,3,2,5
Casa,1960000000,315,3,4,5
Casa,710000000,248,5,3,5
Casa,750000000,230,4,2,5
Casa,740000000,121,3,4,4
Casa,419000000,150,2,1,5
Casa,700000000,428,4,3,5
Casa,1300000000,380,5,3,4
Casa,665000000,120,3,2,6
Casa,2000000000,460,3,4,4
Casa,480000000,130,2,3,5
Casa,2400000000,550,4,5,5
Casa,450000000,200,5,3,5
Casa,500000000,111,4,2,5
Casa,540000000,240,6,3,6
Casa,1400000000,150,3,3,5
Casa,430000000,108,2,2,4
Casa,410000000,97,4,2,6
Casa,450000000,164,4,2,4
Casa,1448000000,270,5,5,6
Casa,380000000,180,4,3,6
Casa,480000000,149,3,2,5
Casa,1290000000,200,4,4,6
Casa,490000000,250,3,2,5
Casa,400000000,100,6,2,5
Casa,390000000,200,4,2,4
Casa,360000000,128,4,2,5
Casa,410000000,214,6,2,4
Casa,480000000,152,2,1,4
Casa,430000000,150,4,1,5
Casa,321015403,75,2,1,4
Casa,690000000,125,3,4,5
Casa,540000000,198,6,3,4
Casa,380000000,100,5,4,5
Casa,395000000,168,3,1,4
Casa,500000000,180,4,2,5
Casa,450000000,135,4,3,4
Casa,450000000,204,5,3,5
Casa,390000000,200,4,2,4
Casa,380000000,120,4,2,5
Casa,720000000,157,5,5,6
Casa,900000000,350,6,5,4
Casa,1520000000,255,3,3,5
Casa,1100000000,500,5,3,6
Casa,1100000000,210,3,3,4
Casa,370000000,256,1,1,4
Casa,1250000000,253,5,5,5
Casa,342519184,72,4,2,4
Casa,1900000000,272,4,7,4
Casa,430000000,120,4,2,5
Casa,290000000,150,2,1,2
Casa,420000000,75,5,3,6
Casa,370000000,90,3,2,5
Casa,400000000,93,3,3,5
Casa,450000000,107,3,2,4
Casa,290000000,120,3,1,5
Casa,850000000,200,5,3,6
Casa,470000000,150,4,2,5
Casa,390000000,130,3,3,6
Casa,850000000,170,4,3,4
Casa,480000000,297,4,2,5
Casa,360000000,140,2,1,5
Casa,450000000,150,4,1,4
Casa,460000000,170,3,1,6
Casa,490000000,378,4,1,6
Casa,850000000,180,4,3,5
Casa,1500000000,200,3,5,6
Casa,420000000,150,5,3,5
Casa,320000000,90,2,2,4
Casa,330000000,90,2,1,5
Casa,1300000000,280,3,3,5
Casa,370000000,98,4,2,6
Casa,640000000,106,3,2,4
Casa,420000000,162,3,1,4
Casa,400000000,196,3,2,4
Casa,400000000,180,3,1,5
Casa,650000000,180,4,2,6
Casa,800000000,120,5,2,4
Casa,410000000,135,3,2,4
Casa,480000000,220,5,4,6
Casa,340000000,120,3,1,5
Casa,395000000,94,3,3,6
Casa,350000000,114,2,1,5
Casa,425000000,90,4,2,5
Casa,290000000,207,3,1,5
Casa,550000000,117,3,3,6
Casa,380000000,100,3,3,5
Casa,670000000,112,3,3,5
Casa,565000000,100,3,3,5
Casa,1200000000,168,3,3,6
Casa,560000000,100,3,3,5
Casa,355000000,144,4,1,4
Casa,359274998,73,3,2,5
Casa,385000000,100,4,2,4
Casa,455000000,142,3,1,4
Casa,370000000,170,3,2,4
Casa,650000000,137,4,3,5
Casa,310000000,111,3,3,5
Casa,335543007,75,2,2,4
Casa,460000000,113,4,3,6
Casa,250000000,300,2,1,5
Casa,350000000,220,7,2,4
Casa,215000000,80,3,1,5
Casa,395000000,121,4,3,4
Casa,440000000,223,4,5,4
Casa,580000000,266,5,2,4
Casa,580000000,90,3,3,4
Casa,355000000,84,3,1,4
Casa,362806280,70,2,1,6
Casa,440000000,95,3,2,5
Casa,820000000,130,3,3,4
Casa,260000000,120,4,2,5
Casa,1300000000,250,5,4,4
Casa,310000000,162,2,1,5
Casa,270000000,167,4,1,6
Casa,2400000000,420,8,6,5
Casa,380000000,144,10,4,5
Casa,520000000,110,3,1,5
Casa,1900000000,510,4,5,5
Casa,330000000,100,2,1,4
Casa,450000000,204,5,1,5
Casa,370000000,151,4,3,6
Casa,820000000,154,3,3,6
Casa,310000000,90,3,2,5
Casa,340000000,110,5,2,4
Casa,550000000,116,5,3,6
Casa,510000000,140,4,2,4
Casa,340000000,100,3,3,5
Casa,300000000,93,3,1,4
Casa,560000000,133,3,3,4
Casa,400000000,106,3,1,5
Casa,285000000,89,2,2,4
Casa,580000000,290,3,3,4
Casa,270000000,120,3,2,5
Casa,1300000000,280,3,2,6
Casa,322000000,90,3,1,5
Casa,420000000,112,3,1,5
Casa,300000000,100,2,1,5
Casa,1600000000,150,4,3,4
Casa,270000000,90,2,1,4
Casa,390000000,330,8,5,6
Casa,370000000,120,3,2,5
Casa,450000000,220,3,1,5
Casa,370000000,100,3,1,6
Casa,360000000,120,5,2,5
Casa,350000000,120,4,2,4
Casa,820000000,180,6,4,4
Casa,310000000,100,2,1,5
Casa,400000000,120,4,2,6
Casa,700000000,72,3,4,4
Casa,370000000,100,3,2,4
Casa,353343610,72,3,2,5
Casa,965625000,113,3,3,4
Casa,1550000000,220,4,5,4
Casa,332343199,78,2,1,4
Casa,1300000000,500,5,7,5
Casa,355000000,90,3,3,6
Casa,380000000,130,2,1,6
Casa,345000000,270,9,7,1
Casa,320000000,280,8,5,1
Casa,318000000,105,6,2,1
Casa,263000000,120,4,3,1
Casa,250000000,270,8,4,1
Casa,227000000,78,3,1,1
Casa,270000000,320,9,2,1
Casa,390000000,317,9,3,1
Casa,260000000,102,3,1,1
Casa,257000000,95,4,2,1
Casa,290000000,145,6,3,1
Casa,294968562,70,3,2,3
Casa,320000000,140,4,2,3
Casa,450000000,159,2,4,3
Casa,319000000,145,6,3,2
Casa,300000000,236,3,3,2
Casa,450000000,230,7,3,3
Casa,430000000,300,12,4,3
Casa,365000000,180,6,3,3
Casa,263621375,80,3,1,2
Casa,280000000,100,4,2,2
Casa,270000000,83,7,2,2
Casa,319000000,120,4,2,3
Casa,409000000,144,3,3,3
Casa,530000000,510,9,4,3
Casa,380000000,180,8,4,3
Casa,330000000,132,4,3,3
Casa,320000000,112,4,2,3
Casa,440000000,350,5,5,3
Casa,450000000,300,7,4,3
Casa,390000000,230,8,3,3
Casa,425000000,500,5,2,3
Casa,328000000,112,4,2,3
Casa,277000000,140,3,1,3
Casa,260000000,115,3,2,3
Casa,580000000,384,12,6,3
Casa,285000000,93,4,2,3
Casa,450000000,225,7,4,3
Casa,415000000,144,3,3,3
Casa,599000000,217,11,5,3
Casa,288566136,77,3,3,3
Casa,265000000,76,3,1,3
Casa,311093568,78,5,3,3
Casa,345000000,80,4,2,3
Casa,545000000,429,11,6,3
Casa,530000000,180,7,5,3
Casa,850000000,240,2,2,3
Casa,660000000,123,10,6,3
Casa,340000000,135,4,3,3
Casa,400000000,160,5,2,3
Casa,450000000,200,5,5,3
Casa,380000000,140,3,2,3
Casa,420000000,400,9,5,3
Casa,720000000,380,9,6,3
Casa,440000000,124,4,4,3
Casa,550000000,229,7,3,3
Casa,499000000,265,5,4,3
Casa,560000000,294,11,5,3
Casa,243000000,135,3,2,3
Casa,490000000,314,7,4,3
Casa,319499743,76,5,3,3
Casa,650000000,550,11,5,3
Casa,380000000,200,4,3,3
Casa,360000000,120,6,2,3
Casa,380000000,133,5,3,3
Casa,470000000,270,12,7,3
Casa,480000000,105,4,3,3
Casa,360000000,120,3,2,3
Casa,495000000,240,6,4,3
Casa,875000000,337,6,2,3
Casa,330000000,103,3,2,3
Casa,558000000,380,12,6,3
Casa,320000000,90,3,2,3
Casa,450000000,320,8,4,3
Casa,650000000,269,6,3,3
Casa,310000000,75,3,1,3
Casa,430000000,100,7,3,3
Casa,360000000,160,4,3,3
Casa,570000000,340,5,2,3
Casa,520000000,72,9,6,3
Casa,390000000,119,4,2,3
Casa,340000000,150,5,3,3
Casa,400000000,91,3,2,3
Casa,435000000,190,5,3,3
Casa,540000000,196,8,6,3
Casa,400000000,120,3,3,3
Casa,450000000,270,9,6,3
Casa,640000000,370,6,10,3
Casa,380000000,268,6,4,3
Casa,580000000,380,12,6,3
Casa,410000000,160,6,4,3
Casa,450000000,283,4,2,3
Casa,370000000,247,3,3,3
Casa,370000000,360,6,3,3
Casa,370000000,135,6,3,3
Casa,365000000,175,4,1,3
Casa,350000000,87,3,3,3
Casa,379000000,307,7,4,3
Casa,518000000,112,5,3,3
Casa,375000000,430,8,3,3
Casa,390000000,210,5,3,3
Casa,798000000,320,7,3,3
Casa,500000000,148,5,2,3
Casa,690000000,480,5,4,3
Casa,277980143,78,5,2,3
Casa,450000000,170,5,2,3
Casa,400000000,180,5,2,3
Casa,450000000,313,9,3,3
Casa,369000000,168,6,3,3
Casa,400000000,217,6,2,3
Casa,395000000,160,5,2,3
Casa,420000000,170,4,2,3
Casa,440000000,540,4,5,3
Casa,215000000,75,3,1,3
Casa,710000000,320,7,4,3
Casa,630000000,330,9,5,3
Casa,595000000,208,8,4,3
Casa,420000000,154,2,2,3
Casa,449000000,450,11,8,3
Casa,550000000,200,4,4,3
Casa,550000000,150,12,5,3
Casa,550000000,150,12,5,3
Casa,235000000,175,4,1,3
Casa,350000000,114,3,2,3
Casa,620000000,450,6,5,3
Casa,750000000,280,5,2,3
Casa,340000000,144,3,3,3
Casa,650000000,365,9,7,3
Casa,400000000,286,6,3,3
Casa,410000000,108,4,3,3
Casa,420000000,280,3,3,3
Casa,300000000,100,3,1,3
Casa,590000000,320,5,2,3
Casa,430000000,114,3,1,3
Casa,715000000,150,12,8,3
Casa,255000000,92,3,2,3
Casa,459000000,310,7,4,3
Casa,580000000,200,7,5,3
Casa,276820922,80,3,2,3
