Tipo,Precio,Área,Habitaciones,Baños,Estrato
Apartamento,300000000,60,3,2,4
Apartamento,370000000,60,1,1,5
Apartamento,420000000,114,3,4,5
Apartamento,320000000,84,3,2,6
Apartamento,550000000,92,3,2,6
Apartamento,260000000,54,3,2,5
Apartamento,400000000,140,3,2,6
Apartamento,320000000,63,3,2,6
Apartamento,449000000,90,3,2,5
Apartamento,282000000,58,2,2,5
Apartamento,630000000,143,3,3,5
Apartamento,575000000,110,3,5,5
Apartamento,410000000,72,3,2,4
Apartamento,282000000,57,2,2,5
Apartamento,238000000,47,2,2,5
Apartamento,382000000,90,3,3,4
Apartamento,225000000,57,3,2,4
Apartamento,255000000,60,2,2,4
Apartamento,287000000,62,2,2,4
Apartamento,235000000,53,2,1,6
Apartamento,266000000,58,3,1,5
Apartamento,255000000,50,2,2,5
Apartamento,600000000,190,4,4,5
Apartamento,450000000,113,3,4,6
Apartamento,300000000,60,3,2,4
Apartamento,385000000,94,3,3,4
Apartamento,220000000,58,3,2,6
Apartamento,295000000,70,2,2,5
Apartamento,287000000,59,2,2,6
Apartamento,268000000,60,3,2,5
Apartamento,410000000,98,3,3,5
Apartamento,225000000,60,3,1,5
Apartamento,247000000,65,3,2,4
Apartamento,550000000,88,3,2,5
Apartamento,300000000,70,3,2,5
Apartamento,360000000,69,3,2,4
Apartamento,270000000,56,2,2,5
Apartamento,290000000,89,2,2,5
Apartamento,360000000,120,4,4,4
Apartamento,320000000,60,3,2,5
Apartamento,411000000,110,4,3,5
Apartamento,620000000,92,2,3,5
Apartamento,407000000,80,3,2,5
Apartamento,255000000,60,3,2,6
Apartamento,380000000,128,3,3,5
Apartamento,585000000,130,3,3,5
Apartamento,290000000,60,3,2,6
Apartamento,360000000,36,1,1,5
Apartamento,330000000,73,3,2,5
Apartamento,300000000,65,3,2,4
Apartamento,390000000,110,3,2,4
Apartamento,400000000,86,3,2,4
Apartamento,380000000,84,3,2,4
Apartamento,220000000,60,3,2,5
Apartamento,270000000,62,2,2,5
Apartamento,233000000,56,2,2,4
Apartamento,236000000,59,3,2,4
Apartamento,320000000,72,3,2,4
Apartamento,475000000,124,4,3,5
Apartamento,600000000,104,3,3,6
Apartamento,328000000,94,3,3,5
Apartamento,500000000,99,2,2,5
Apartamento,290000000,75,3,2,5
Apartamento,300000000,73,3,2,5
Apartamento,250000000,61,3,2,4
Apartamento,298000000,59,2,2,4
Apartamento,290000000,58,3,2,6
Apartamento,390000000,80,3,2,4
Apartamento,370000000,52,2,2,4
Apartamento,255000000,55,2,2,5
Apartamento,375000000,85,3,2,4
Apartamento,238000000,56,3,2,4
Apartamento,300000000,57,2,2,4
Apartamento,262000000,89,3,2,6
Apartamento,305000000,50,2,2,5
Apartamento,400000000,90,3,3,5
Apartamento,277000000,56,2,2,4
Apartamento,300000000,64,2,2,5
Apartamento,295000000,61,2,2,4
Apartamento,300000000,57,2,2,5
Apartamento,590000000,155,3,3,5
Apartamento,277000000,60,3,2,5
Apartamento,340000000,74,3,2,5
Apartamento,290000000,60,2,2,5
Apartamento,290000000,58,2,1,5
Apartamento,340000000,97,3,3,5
Apartamento,215000000,48,2,1,4
Apartamento,221000000,50,2,2,5
Apartamento,395000000,100,3,3,5
Apartamento,215400000,47,2,2,5
Apartamento,360000000,50,2,2,4
Apartamento,235000000,42,2,1,5
Apartamento,550000000,88,3,2,5
Apartamento,230000000,48,3,1,6
Apartamento,355000000,65,3,2,5
Apartamento,315000000,68,3,1,5
Apartamento,340000000,60,2,2,4
Apartamento,254000000,65,3,2,4
Apartamento,390000000,80,3,2,4
Apartamento,530000000,125,3,3,5
Apartamento,315000000,60,3,2,5
Apartamento,560000000,199,5,4,5
Apartamento,410000000,100,3,3,5
Apartamento,490000000,82,2,2,5
Apartamento,340000000,62,2,2,5
Apartamento,245000000,60,3,2,4
Apartamento,252000000,60,2,2,5
Apartamento,370000000,70,3,2,6
Apartamento,234220000,48,2,2,5
Apartamento,268000000,57,3,2,4
Apartamento,280000000,58,2,2,6
Apartamento,400000000,188,4,4,4
Apartamento,400000000,41,1,1,5
Apartamento,350000000,87,3,3,5
Apartamento,290000000,71,3,2,4
Apartamento,290000000,85,4,2,6
Apartamento,290000000,65,3,2,6
Apartamento,260000000,72,3,2,4
Apartamento,290000000,88,3,2,4
Apartamento,256000000,59,3,2,6
Apartamento,550000000,160,3,4,5
Apartamento,480000000,171,3,3,5
Apartamento,450000000,82,3,2,4
Apartamento,410000000,86,3,2,5
Apartamento,415000000,87,3,2,5
Apartamento,238000000,60,3,2,5
Apartamento,275000000,52,3,2,4
Apartamento,380000000,92,3,2,5
Apartamento,310000000,39,1,2,5
Apartamento,255000000,58,2,2,6
Apartamento,265000000,72,3,2,4
Apartamento,390000000,99,3,3,4
Apartamento,420000000,92,3,3,4
Apartamento,235000000,50,2,1,4
Apartamento,380000000,84,3,2,6
Apartamento,212000000,51,3,2,4
Apartamento,255000000,65,3,2,6
Apartamento,480000000,136,4,3,5
Apartamento,380000000,115,3,2,5
Apartamento,252000000,61,3,1,5
Apartamento,495000000,100,3,2,5
Apartamento,365000000,95,2,2,5
Apartamento,370000000,65,3,2,4
Apartamento,405000000,87,2,2,5
Apartamento,285000000,80,3,2,4
Apartamento,300000000,60,3,2,4
Apartamento,292000000,74,3,2,6
Apartamento,350000000,107,3,2,5
Apartamento,355000000,84,3,2,5
Apartamento,360000000,72,3,2,4
Apartamento,320000000,62,2,2,4
Apartamento,650000000,110,2,3,5
Apartamento,420000000,94,3,2,4
Apartamento,253500000,58,3,2,5
Apartamento,265800000,60,3,2,5
Apartamento,330000000,38,1,1,5
Apartamento,268000000,64,2,2,4
Apartamento,435000000,108,2,3,6
Apartamento,305000000,70,3,2,4
Apartamento,280000000,62,3,2,4
Apartamento,450000000,104,3,3,5
Apartamento,270000000,58,3,2,5
Apartamento,270000000,60,3,2,4
Apartamento,385000000,75,2,2,4
Apartamento,280000000,60,3,2,5
Apartamento,270000000,70,2,2,5
Apartamento,340000000,32,1,1,4
Apartamento,300000000,70,2,2,4
Apartamento,400000000,79,2,2,5
Apartamento,340000000,104,3,3,4
Apartamento,365000000,75,3,2,4
Apartamento,350000000,104,3,3,5
Apartamento,360000000,93,3,2,4
Apartamento,295000000,62,2,2,4
Apartamento,370000000,78,2,2,5
Apartamento,358000000,73,3,2,4
Apartamento,250000000,59,3,1,6
Apartamento,400000000,90,3,2,5
Apartamento,260000000,57,2,2,6
Apartamento,295000000,60,2,2,5
Apartamento,385000000,105,3,2,4
Apartamento,255000000,63,2,2,5
Apartamento,340000000,57,2,2,5
Apartamento,545000000,126,2,3,4
Apartamento,230000000,54,2,2,4
Apartamento,330000000,79,4,2,4
Apartamento,290000000,62,3,2,4
Apartamento,300000000,78,3,2,4
Apartamento,420000000,46,1,2,4
Apartamento,232500000,25,1,1,5
Apartamento,330000000,57,3,2,4
Apartamento,270000000,74,3,2,4
Apartamento,625000000,122,3,2,6
Apartamento,285000000,70,3,2,5
Apartamento,259000000,63,3,2,5
Apartamento,208000000,49,2,1,4
Apartamento,365000000,91,3,2,5
Apartamento,360000000,110,2,2,5
Apartamento,430000000,110,3,3,4
Apartamento,310000000,60,2,2,4
Apartamento,320000000,40,1,2,4
Apartamento,255000000,90,3,2,5
Apartamento,320000000,90,3,3,4
Apartamento,345000000,64,2,2,5
Apartamento,250000000,60,3,2,4
Apartamento,355000000,85,3,2,4
Apartamento,238000000,64,2,2,4
Apartamento,420000000,89,3,2,4
Apartamento,325000000,62,3,2,5
Apartamento,226000000,50,3,2,4
Apartamento,300000000,60,2,2,6
Apartamento,350000000,54,2,2,4
Apartamento,420000000,85,2,2,5
Apartamento,380000000,65,2,2,5
Apartamento,330000000,61,2,2,5
Apartamento,274000000,63,3,1,5
Apartamento,320000000,70,3,2,6
Apartamento,550000000,93,3,3,5
Apartamento,266000000,64,3,2,5
Apartamento,290000000,64,2,2,6
Apartamento,280000000,70,3,2,4
Apartamento,310000000,60,2,2,4
Apartamento,490000000,89,2,2,6
Apartamento,425000000,90,3,3,5
Apartamento,280000000,60,3,2,4
Apartamento,380000000,68,2,2,5
Apartamento,360000000,92,2,2,5
Apartamento,575000000,83,3,3,5
Apartamento,420000000,135,3,4,5
Apartamento,650000000,124,3,4,5
Apartamento,400000000,84,3,2,4
Apartamento,370000000,91,3,2,4
Apartamento,290000000,57,3,2,4
Apartamento,400000000,65,2,2,5
Apartamento,480000000,100,3,3,5
Apartamento,350000000,64,2,2,4
Apartamento,285000000,57,3,2,6
Apartamento,218000000,50,2,2,4
Apartamento,290000000,60,2,2,5
Apartamento,259000000,61,3,2,5
Apartamento,320000000,84,2,2,5
Apartamento,470000000,109,3,3,5
Apartamento,315000000,57,2,2,4
Apartamento,310000000,64,3,2,4
Apartamento,240000000,58,2,2,4
Apartamento,380000000,79,3,2,5
Apartamento,320000000,65,2,2,6
Apartamento,380000000,87,3,2,5
Apartamento,500000000,108,3,2,5
Apartamento,280000000,64,2,2,5
Apartamento,425500000,92,2,3,5
Apartamento,398000000,82,2,2,4
Apartamento,255000000,59,2,2,6
Apartamento,300000000,58,3,2,5
Apartamento,450000000,130,3,2,4
Apartamento,256000000,60,3,2,5
Apartamento,280000000,62,3,2,4
Apartamento,510000000,136,4,4,5
Apartamento,280000000,59,2,2,5
Apartamento,480000000,93,2,2,4
Apartamento,470000000,104,3,3,4
Apartamento,390000000,94,3,2,4
Apartamento,245000000,62,3,2,4
Apartamento,345000000,96,3,2,5
Apartamento,580000000,183,4,3,4
Apartamento,327000000,83,3,2,5
Apartamento,295000000,83,3,2,5
Apartamento,285000000,60,3,2,5
Apartamento,235000000,60,3,1,5
Apartamento,570000000,92,3,2,6
Apartamento,235000000,58,2,2,4
Apartamento,235000000,53,3,2,5
Apartamento,380000000,72,2,2,5
Apartamento,420000000,94,2,2,5
Apartamento,285000000,60,3,2,5
Apartamento,290000000,66,3,2,4
Apartamento,305000000,80,3,2,5
Apartamento,350000000,60,2,2,5
Apartamento,330000000,58,3,1,4
Apartamento,220000000,35,1,1,4
Apartamento,220000000,25,1,1,5
Apartamento,210000000,24,1,1,4
Apartamento,318000000,65,3,2,5
Apartamento,355000000,78,3,2,4
Apartamento,240000000,60,3,2,4
Apartamento,385000000,85,3,2,5
Apartamento,363500000,77,4,2,4
Apartamento,225000000,30,1,1,6
Apartamento,200000000,64,3,1,4
Apartamento,299000000,57,1,1,5
Apartamento,280000000,67,3,4,6
Apartamento,295000000,63,3,2,5
Apartamento,590000000,115,3,3,4
Apartamento,670000000,110,4,3,4
Apartamento,320000000,36,1,1,5
Apartamento,335000000,64,2,1,4
Apartamento,380000000,100,3,2,5
Apartamento,220000000,60,3,1,5
Apartamento,270000000,52,3,2,4
Apartamento,360000000,70,1,2,5
Apartamento,240000000,55,3,2,4
Apartamento,235000000,65,3,2,4
Apartamento,370000000,110,3,2,4
Apartamento,230000000,57,3,2,4
Apartamento,620000000,186,3,3,6
Apartamento,285000000,55,2,2,5
Apartamento,256000000,57,4,4,4
Apartamento,330000000,68,2,2,4
Apartamento,365000000,65,3,2,5
Apartamento,450000000,139,2,3,5
Apartamento,243000000,62,2,2,5
Apartamento,290000000,57,2,2,5
Apartamento,380000000,85,3,2,5
Apartamento,280000000,65,2,2,4
Apartamento,290000000,59,3,2,4
Apartamento,318000000,75,4,2,4
Apartamento,250000000,64,3,2,5
Apartamento,270000000,60,2,2,5
Apartamento,295000000,58,2,2,5
Apartamento,290000000,60,3,2,4
Apartamento,410000000,110,3,2,5
Apartamento,335000000,70,3,2,5
Apartamento,270000000,72,3,2,6
Apartamento,540000000,120,3,3,5
Apartamento,550000000,137,4,4,5
Apartamento,240000000,50,2,2,4
Apartamento,339000000,81,3,2,6
Apartamento,207800000,60,3,1,5
Apartamento,265000000,57,2,2,4
Apartamento,445000000,107,3,2,6
Apartamento,390000000,94,3,2,4
Apartamento,240000000,65,3,2,4
Apartamento,370000000,90,3,3,5
Apartamento,330000000,37,1,2,5
Apartamento,270000000,58,3,2,5
Apartamento,340000000,65,2,2,6
Apartamento,650000000,160,4,4,4
Apartamento,280000000,60,3,2,6
Apartamento,270000000,52,2,2,4
Apartamento,330000000,64,2,2,6
Apartamento,370000000,54,2,2,6
Apartamento,350000000,62,2,2,5
Apartamento,418000000,153,3,3,5
Apartamento,515000000,129,3,2,6
Apartamento,320000000,54,3,2,5
Apartamento,260000000,58,3,2,4
Apartamento,265000000,70,3,2,6
Apartamento,340000000,106,2,2,6
Apartamento,380000000,110,3,2,4
Apartamento,300000000,80,3,2,4
Apartamento,370000000,96,4,3,4
Apartamento,287000000,56,3,2,5
Apartamento,400000000,82,3,2,5
Apartamento,225000000,67,3,2,5
Apartamento,305000000,40,1,1,5
Apartamento,240000000,50,2,2,4
Apartamento,245000000,52,2,2,4
Apartamento,370000000,73,3,2,5
Apartamento,230000000,56,3,2,4
Apartamento,295000000,64,3,2,5
Apartamento,300000000,74,3,3,4
Apartamento,245000000,57,2,1,5
Apartamento,320000000,60,3,2,4
Apartamento,230000000,50,2,2,4
Apartamento,260000000,57,3,1,4
Apartamento,380000000,173,4,3,5
Apartamento,290000000,180,4,3,4
Apartamento,450000000,140,3,2,4
Apartamento,266000000,56,2,2,5
Apartamento,670000000,156,3,4,5
Apartamento,218000000,39,1,1,6
Apartamento,269000000,49,3,2,4
Apartamento,299000000,75,2,1,5
Apartamento,420000000,110,3,3,5
Apartamento,299000000,60,3,2,4
Apartamento,258000000,60,2,2,5
Apartamento,380000000,90,2,2,5
Apartamento,275000000,63,3,2,5
Apartamento,325000000,60,3,2,5
Apartamento,380000000,85,3,2,6
Apartamento,300000000,60,2,2,6
Apartamento,200000000,50,3,2,5
Apartamento,351000000,38,1,2,5
Apartamento,290000000,60,3,2,4
Apartamento,540000000,163,4,2,6
Apartamento,310000000,90,3,2,5
Apartamento,370000000,60,3,2,4
Apartamento,270000000,57,2,2,5
Apartamento,276000000,62,2,2,5
Apartamento,450000000,76,2,2,5
Apartamento,290000000,60,2,2,6
Apartamento,275000000,60,2,2,4
Apartamento,450000000,107,3,3,5
Apartamento,305000000,64,2,2,4
Apartamento,250000000,64,3,1,4
Apartamento,300000000,50,3,2,4
Apartamento,340000000,70,3,2,4
Apartamento,310000000,48,3,2,5
Apartamento,355000000,66,3,2,4
Apartamento,280000000,60,3,2,5
Apartamento,285000000,60,3,2,5
Apartamento,535000000,65,2,2,5
Apartamento,390000000,72,3,2,5
Apartamento,245000000,64,2,2,6
Apartamento,256000000,60,2,2,5
Apartamento,420000000,115,3,3,4
Apartamento,270000000,58,3,2,4
Apartamento,620000000,98,3,3,4
Apartamento,310000000,100,3,2,5
Apartamento,410000000,90,3,2,5
Apartamento,420000000,73,2,2,5
Apartamento,305000000,65,2,1,4
Apartamento,310000000,35,1,1,6
Apartamento,280000000,95,3,1,4
Apartamento,238000000,57,2,1,5
Apartamento,269000000,60,3,2,5
Apartamento,280000000,56,3,2,5
Apartamento,240000000,60,3,1,4
Apartamento,300000000,60,3,2,4
Apartamento,239000000,56,2,2,5
Apartamento,290000000,60,3,2,6
Apartamento,310000000,65,3,1,6
Apartamento,235000000,57,2,2,4
Apartamento,280000000,60,3,2,5
Apartamento,290000000,60,3,2,5
Apartamento,389000000,73,3,2,4
Apartamento,260000000,57,2,2,5
Apartamento,390000000,105,3,2,4
Apartamento,235000000,60,2,2,4
Apartamento,245000000,65,3,2,5
Apartamento,275000000,57,3,2,4
Apartamento,375000000,83,3,2,4
Apartamento,340000000,68,2,2,4
Apartamento,450000000,109,1,2,5
Apartamento,385000000,93,3,2,4
Apartamento,400000000,115,2,2,4
Apartamento,390000000,110,3,2,4
Apartamento,595000000,130,3,3,4
Apartamento,420000000,86,3,2,4
Apartamento,400000000,105,3,2,5
Apartamento,430000000,94,3,2,5
Apartamento,360000000,68,2,2,5
Apartamento,344500000,33,1,1,4
Apartamento,410000000,140,4,3,4
Apartamento,270000000,66,3,2,6
Apartamento,235000000,63,3,2,4
Apartamento,200000000,60,2,2,5
Apartamento,260000000,67,3,2,4
Apartamento,320000000,41,1,1,5
Apartamento,380000000,95,3,3,5
Apartamento,218000000,38,1,1,4
Apartamento,323000000,36,1,1,5
Apartamento,295000000,60,3,2,4
Apartamento,465000000,139,3,3,5
Apartamento,270000000,50,3,2,6
Apartamento,370000000,74,2,2,5
Apartamento,290000000,60,3,2,5
Apartamento,390000000,90,3,2,5
Apartamento,335000000,72,3,2,5
Apartamento,345000000,70,3,2,4
Apartamento,240000000,54,2,2,4
Apartamento,240000000,55,2,1,4
Apartamento,250000000,65,3,2,5
Apartamento,300000000,60,2,2,5
Apartamento,290000000,60,2,2,5
Apartamento,306000000,60,2,2,6
Apartamento,300000000,60,2,2,5
Apartamento,335000000,73,2,2,6
Apartamento,266000000,62,2,2,4
Apartamento,320000000,60,2,2,4
Apartamento,290000000,62,2,2,4
Apartamento,335000000,65,3,2,4
Apartamento,410000000,77,2,2,5
Apartamento,320000000,62,2,2,5
Apartamento,381000000,84,2,2,6
Apartamento,320000000,64,3,2,4
Apartamento,560000000,85,2,3,4
Apartamento,365000000,75,2,2,5
Apartamento,248000000,64,2,2,4
Apartamento,360000000,80,2,2,4
Apartamento,380000000,60,3,2,5
Apartamento,310000000,63,3,2,5
Apartamento,290000000,60,3,2,5
Apartamento,370000000,70,2,2,4
Apartamento,390000000,72,2,2,6
