Tipo,Precio,Área,Habitaciones,Baños,Estrato,Ubicación
Apartamento,290000000,68,3,2,6,Arboledas
Apartamento,410000000,90,3,3,5,El Bosque
Apartamento,290000000,72,3,2,5,Senderos de la Flora
Apartamento,405000000,81,3,2,4,Caney
Apartamento,295000000,77,3,2,5,El Gran Limonar
Apartamento,285000000,72,2,2,4,Barrio Eucarístico
Apartamento,280000000,65,2,2,5,El Gran Limonar
Apartamento,280000000,60,2,2,5,Cuarto de Legua - Guadalupe
Apartamento,200000000,58,3,2,6,Urbanización Ciudad Jardín
Apartamento,520000000,96,4,3,4,Los Cambulos
Apartamento,450000000,96,4,3,6,Santa Teresita
Apartamento,385000000,90,3,2,4,Granada
Apartamento,223500000,60,2,2,4,Pasoancho
Apartamento,170000000,57,3,1,4,Urbanización Colseguros
Apartamento,125000000,54,3,2,4,Lili
Apartamento,330000000,72,2,2,4,Pasoancho
Apartamento,152000000,47,2,1,4,El Refugio
Apartamento,292000000,80,3,2,5,La Flora
Apartamento,350000000,83,3,2,5,Cuarto de Legua - Guadalupe
Apartamento,155000000,58,3,1,4,Urbanización Nueva Granada
Apartamento,260000000,62,2,1,4,Ciudad 2000
Apartamento,310000000,70,3,2,5,Prados del Limonar
Apartamento,105000000,24,1,1,4,Miraflores
Apartamento,125000000,44,2,2,5,Urbanización La Flora
Apartamento,270000000,68,2,2,4,El Refugio
Apartamento,228000000,70,3,2,6,Santa Teresita
Apartamento,255000000,83,2,2,5,Senderos de la Flora
Apartamento,170000000,54,3,2,5,Mayapan - Las Vegas
Apartamento,330000000,102,3,3,4,Olímpico
Apartamento,280000000,61,3,2,5,Ciudadela Pasoancho
Apartamento,152000000,50,2,2,5,Cuarto de Legua - Guadalupe
Apartamento,186000000,55,2,2,4,Santa Isabel
Apartamento,220000000,65,3,2,4,San Fernando Nuevo
Apartamento,147000000,58,3,2,4,Urbanización Militar
Apartamento,220000000,54,2,2,4,Champagñat
Apartamento,167000000,48,2,2,5,El Gran Limonar
Apartamento,254000000,62,3,2,5,Sector Cañaveralejo Guadalupe
Apartamento,210000000,54,2,2,5,Cañaveralejo - Seguros Patria
Apartamento,170000000,54,2,2,4,Unidad Residencial Santiago de Cali
Apartamento,607000000,157,4,4,5,La Flora
Apartamento,350000000,108,3,2,5,Ciudad Capri
Apartamento,230000000,60,3,2,6,Club Campestre
Apartamento,270000000,67,3,2,4,Caney
Apartamento,460000000,75,3,2,5,La Cascada
Apartamento,325000000,121,3,3,4,Urbanización Militar
Apartamento,250000000,40,1,1,5,La Flora
Apartamento,547000000,102,3,2,5,Camino Real - Los Fundadores
Apartamento,500000000,110,3,4,4,Caney
Apartamento,261000000,65,3,2,4,Unidad Residencial El Coliseo
Apartamento,280000000,64,2,2,4,La Campiña
Apartamento,215000000,60,3,2,4,Barrio Eucarístico
Apartamento,340000000,103,3,2,4,Unidad Residencial El Coliseo
Apartamento,370000000,141,4,2,5,Pampa Linda
Apartamento,235000000,60,2,2,5,Nueva Tequendama
Apartamento,170000000,64,3,2,4,3 de Julio
Apartamento,285000000,64,3,2,4,El Cedro
Apartamento,270000000,75,3,2,4,Ciudad 2000
Apartamento,270000000,85,3,2,4,Caney
Apartamento,660000000,100,3,3,5,Santa Mónica
Apartamento,250000000,40,1,1,5,La Flora
Apartamento,254000000,65,3,2,4,Unidad Residencial Santiago de Cali
Apartamento,268000000,79,2,2,6,Arboledas
Apartamento,585000000,114,3,3,5,Unicentro Cali
Apartamento,160000000,50,3,2,5,Prados del Norte
Apartamento,220000000,68,3,2,5,Ciudad Capri
Apartamento,226000000,55,2,2,4,Ciudad 2000
Apartamento,198000000,56,3,2,4,Ciudad Los Alamos
Apartamento,495000000,128,3,2,6,Menga
Apartamento,210000000,70,3,2,5,El Lido
Apartamento,220000000,62,3,2,4,El Refugio
Apartamento,425000000,94,3,2,6,Club Campestre
Apartamento,180000000,25,1,1,5,Mayapan - Las Vegas
Apartamento,310000000,72,3,2,6,Cañaveral
Apartamento,540000000,90,3,3,5,Urbanización La Flora
Apartamento,222000000,67,3,2,4,El Refugio
Apartamento,680000000,98,2,2,6,Santa Teresita
Apartamento,200000000,58,3,2,4,San Vicente
Apartamento,175000000,58,2,2,4,Ciudad 2000
Apartamento,165000000,51,3,2,4,Barrio Departamental
Apartamento,210000000,62,3,2,5,El Bosque
Apartamento,550000000,104,3,3,6,Santa Teresita
Apartamento,360000000,110,3,2,5,Mayapan - Las Vegas
Apartamento,250000000,60,2,2,6,Menga
Apartamento,300000000,118,3,1,5,La Flora
Apartamento,140000000,59,3,2,5,Cañaveralejo - Seguros Patria
Apartamento,267000000,65,3,2,6,Arboledas
Apartamento,650000000,151,3,4,5,Prados del Norte
Apartamento,391000000,83,3,2,5,San Fernando Viejo
Apartamento,410000000,64,2,2,5,La Flora
Apartamento,390000000,83,3,2,6,Santa Rita
Apartamento,345000000,79,2,2,4,Unidad Residencial Santiago de Cali
Apartamento,198500000,65,3,2,4,Caney
Apartamento,560000000,120,3,2,4,Vipasa
Apartamento,360000000,92,4,3,4,Urbanización Nueva Granada
Apartamento,310000000,65,3,2,5,El Bosque
Apartamento,320000000,85,3,3,6,Santa Barbara
Apartamento,315000000,73,3,2,5,Centenario
Apartamento,205000000,61,3,2,4,Villa del Sol
Apartamento,396400000,96,3,2,5,La Flora
Apartamento,198000000,60,3,2,6,Parcelaciones Pance
Apartamento,390000000,87,2,2,5,La Flora
Apartamento,180000000,53,2,1,4,San Vicente
Apartamento,390000000,110,4,3,6,Santa Barbara
Apartamento,207000000,33,1,1,5,La Flora
Apartamento,220000000,25,1,1,5,Juanambú
Apartamento,214000000,54,3,2,4,Caney
Apartamento,450000000,117,3,4,5,Santa Anita - La Selva
Apartamento,235000000,35,1,2,6,Arboledas
Apartamento,290000000,70,2,2,5,Santa Anita - La Selva
Apartamento,280000000,76,3,2,4,Urbanización Militar
Apartamento,155000000,58,3,2,4,Villa del Sol
Apartamento,460000000,107,3,3,4,Granada
Apartamento,479000000,110,3,3,6,Santa Barbara
Apartamento,420000000,90,3,3,5,Sector Cañaveralejo Guadalupe
Apartamento,530000000,95,3,3,5,Prados del Limonar
Apartamento,200000000,58,2,2,4,Primero de Mayo
Apartamento,400000000,80,2,2,6,Santa Teresita
Apartamento,255000000,64,3,2,5,Centenario
Apartamento,220000000,60,2,2,4,Ciudad 2000
Apartamento,238000000,63,2,2,4,San Vicente
Apartamento,209000000,57,2,2,4,Pasoancho
Apartamento,150000000,60,3,2,4,El Cedro
Apartamento,295000000,75,3,2,4,Los Cambulos
Apartamento,280000000,72,3,2,5,Urbanización Tequendama
Apartamento,370000000,96,4,3,5,Centenario
Apartamento,650000000,156,3,4,5,Urbanización La Flora
Apartamento,195000000,56,2,2,4,Granada
Apartamento,195000000,78,2,2,6,Arboledas
Apartamento,370000000,91,3,4,4,Barrio Departamental
Apartamento,570000000,102,3,3,5,La Flora
Apartamento,380000000,110,3,3,5,Ciudad Capri
Apartamento,465000000,82,3,2,6,Santa Teresita
Apartamento,250000000,65,2,2,5,Pampa Linda
Apartamento,165000000,53,3,2,5,El Gran Limonar - Cataya
Apartamento,290000000,67,3,2,4,El Cedro
Apartamento,185000000,64,4,2,5,El Lido
Apartamento,165000000,58,3,1,4,Chipichape
Apartamento,280000000,68,2,2,6,Urbanización Ciudad Jardín
Apartamento,410000000,102,3,2,4,Caney
Apartamento,298000000,66,2,2,4,Granada
Apartamento,208000000,60,2,1,5,Centenario
Apartamento,175000000,58,2,2,5,El Bosque
Apartamento,330000000,72,3,2,5,Juanambú
Apartamento,172000000,52,2,1,5,Santa Anita - La Selva
Apartamento,205000000,54,3,2,5,Unicentro Cali
Apartamento,175000000,52,2,2,6,Altos de Santa Isabel - La Morelia
Apartamento,216000000,67,3,2,5,Mayapan - Las Vegas
Apartamento,190000000,60,3,1,4,Villa del Sol
Apartamento,530000000,103,3,3,5,Los Portales - Nuevo Rey
Apartamento,200000000,65,2,2,5,Santa Mónica
Apartamento,420000000,90,3,3,5,Ciudad Capri
Apartamento,150000000,74,3,2,5,Juanambú
Apartamento,240000000,73,3,2,5,Senderos de la Flora
Apartamento,450000000,89,3,2,6,Normandía
Apartamento,430000000,93,3,2,5,La Hacienda
Apartamento,160000000,60,3,2,5,La Flora
Apartamento,380000000,96,3,3,4,Unidad Residencial Santiago de Cali
Apartamento,620000000,140,7,4,4,Vipasa
Apartamento,210000000,65,3,2,4,Caney
Apartamento,400000000,80,3,1,5,Santa Anita - La Selva
Apartamento,400000000,100,4,4,5,Prados del Limonar
Apartamento,355000000,75,2,2,5,La Flora
Apartamento,320000000,80,3,3,4,Unidad Residencial El Coliseo
Apartamento,240000000,62,3,2,5,Prados del Limonar
Apartamento,195000000,61,3,2,4,Ciudad Los Alamos
Apartamento,410000000,92,3,2,4,Caney
Apartamento,175000000,65,3,3,4,Barrio Departamental
Apartamento,280000000,100,3,3,5,Urbanización Tequendama
Apartamento,275000000,64,2,2,4,Villa del Sol
Apartamento,400000000,90,3,3,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,135000000,46,3,1,4,Pasoancho
Apartamento,400000000,104,3,3,4,Santa Isabel
Apartamento,320000000,75,3,2,6,Urbanización Río Lili
Apartamento,225000000,60,3,2,5,Urbanización San Joaquin
Apartamento,300000000,68,2,2,5,Mayapan - Las Vegas
Apartamento,400000000,112,3,3,5,La Cascada
Apartamento,165000000,54,3,2,4,Caney
Apartamento,280000000,53,2,2,6,Altos de Santa Isabel - La Morelia
Apartamento,178000000,53,3,2,5,Santa Anita - La Selva
Apartamento,529000000,108,3,3,6,Club Campestre
Apartamento,585000000,120,3,3,5,Ciudad Capri
Apartamento,420000000,96,4,2,5,El Ingenio
Apartamento,650000000,112,3,3,6,Normandía
Apartamento,218000000,57,3,2,5,Cuarto de Legua - Guadalupe
Apartamento,290000000,37,1,1,5,La Flora
Apartamento,328000000,102,3,2,6,Normandía
Apartamento,215000000,60,3,2,5,El Bosque
Apartamento,194000000,60,2,2,5,Las Quintas de Don Simón
Apartamento,370000000,105,3,2,4,Champagñat
Apartamento,390000000,77,3,2,5,Santa Mónica
Apartamento,217000000,60,3,2,4,Ciudad 2000
Apartamento,420000000,93,2,2,5,El Ingenio
Apartamento,220000000,73,3,2,4,Chipichape
Apartamento,164000000,60,3,1,4,Ciudad 2000
Apartamento,185000000,60,3,2,5,Los Portales - Nuevo Rey
Apartamento,165000000,60,3,1,4,La Campiña
Apartamento,280000000,92,4,3,5,La Flora
Apartamento,200000000,52,2,2,4,Caney
Apartamento,210000000,96,3,2,4,Ciudad 2000
Apartamento,218000000,60,2,2,6,Arboledas
Apartamento,255000000,75,2,2,4,Barrio Eucarístico
Apartamento,295000000,66,2,2,5,Prados del Norte
Apartamento,350000000,94,4,3,4,Ciudad Los Alamos
Apartamento,220000000,60,3,2,5,San Fernando Viejo
Apartamento,305000000,110,3,3,4,El Refugio
Apartamento,186000000,60,3,2,5,El Peñón
Apartamento,350000000,71,2,2,5,El Bosque
Apartamento,435000000,113,3,3,5,El Lido
Apartamento,315000000,94,3,3,5,Mayapan - Las Vegas
Apartamento,390000000,97,3,3,5,Senderos de la Flora
Apartamento,217000000,58,2,2,4,Caney
Apartamento,376000000,70,3,2,5,Senderos de la Flora
Apartamento,190000000,60,3,2,5,Las Quintas de Don Simón
Apartamento,275000000,80,3,3,5,Pampa Linda
Apartamento,249000000,64,3,2,4,San Vicente
Apartamento,200500000,60,3,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,220500000,60,2,2,5,Urbanización San Joaquin
Apartamento,162500000,50,3,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,230000000,60,2,2,6,Parcelaciones Pance
Apartamento,230000000,64,2,2,4,El Refugio
Apartamento,195000000,56,3,2,6,Arboledas
Apartamento,214500000,57,2,2,5,Santa Anita - La Selva
Apartamento,470000000,93,2,2,4,Ciudad Los Alamos
Apartamento,214500000,57,2,2,5,El Bosque
Apartamento,214500000,57,2,2,5,Nueva Tequendama
Apartamento,310000000,72,3,2,4,San Fernando Nuevo
Apartamento,350000000,100,4,3,4,Granada
Apartamento,280000000,73,3,2,4,Unidad Residencial El Coliseo
Apartamento,218000000,58,3,2,5,Urbanización Tequendama
Apartamento,175000000,58,3,2,4,San Vicente
Apartamento,215000000,88,2,2,6,Tejares - Cristales
Apartamento,249000000,62,3,2,4,Lili
Apartamento,249000000,62,3,2,4,Unidad Residencial Santiago de Cali
Apartamento,269300000,62,2,2,4,Vipasa
Apartamento,550000000,173,3,3,5,Cuarto de Legua - Guadalupe
Apartamento,200000000,40,1,1,5,San Fernando Viejo
Apartamento,270000000,74,3,2,6,Santa Teresita
Apartamento,200000000,76,3,2,5,Urbanización San Joaquin
Apartamento,295000000,86,3,3,4,Ciudad Los Alamos
Apartamento,590000000,104,3,3,5,La Flora
Apartamento,540000000,89,3,3,5,La Flora
Apartamento,175000000,62,3,2,5,La Hacienda
Apartamento,174000000,59,2,2,4,Caney
Apartamento,195000000,61,1,2,5,La Flora
Apartamento,240000000,60,3,2,5,La Flora
Apartamento,180000000,57,3,2,5,Camino Real - Los Fundadores
Apartamento,320000000,80,3,2,5,El Peñón
Apartamento,189000000,58,2,2,5,San Fernando Viejo
Apartamento,184000000,63,2,2,5,San Fernando Viejo
Apartamento,300000000,86,3,2,4,Vipasa
Apartamento,240000000,70,3,2,4,Bosques del Limonar
Apartamento,580000000,153,4,3,5,Nueva Tequendama
Apartamento,259000000,68,3,2,5,El Gran Limonar - Cataya
Apartamento,465000000,107,3,3,5,La Cascada
Apartamento,209000000,59,3,2,4,Caney
Apartamento,211000000,60,3,2,5,Senderos de la Flora
Apartamento,221400000,54,3,2,4,Urbanización Militar
Apartamento,375000000,92,3,3,6,Tejares - Cristales
Apartamento,395000000,90,3,2,5,El Ingenio
Apartamento,355000000,84,3,2,4,Urbanización Militar
Apartamento,220400000,62,3,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,250000000,59,2,2,5,Santa Mónica
Apartamento,225000000,58,2,2,5,Camino Real - Los Fundadores
Apartamento,168000000,56,3,2,4,Santa Isabel
Apartamento,220000000,62,2,2,5,Centenario
Apartamento,165000000,48,2,1,4,Urbanización La Merced
Apartamento,420000000,69,3,3,6,Ciudad Campestre
Apartamento,310000000,75,3,2,6,Urbanización Ciudad Jardín
Apartamento,630000000,155,3,3,5,La Flora
Apartamento,215000000,52,2,2,4,Caney
Apartamento,480000000,110,3,3,5,La Flora
Apartamento,170000000,48,2,1,4,Villa del Sol
Apartamento,275000000,67,3,2,6,Santa Teresita
Apartamento,295000000,72,3,2,5,El Bosque
Apartamento,167000000,58,3,2,4,Miraflores
Apartamento,600000000,81,1,2,4,Chipichape
Apartamento,680000000,156,3,4,5,La Flora
Apartamento,297000000,74,3,2,5,El Gran Limonar
Apartamento,670000000,110,3,3,5,El Gran Limonar - Cataya
Apartamento,650000000,136,3,4,4,Urbanización Colseguros
Apartamento,150000000,72,2,2,4,Unidad Residencial Santiago de Cali
Apartamento,183000000,63,2,2,5,El Bosque
Apartamento,300000000,86,2,2,5,El Bosque
Apartamento,225000000,75,3,2,4,Los Cambulos
Apartamento,513000000,98,2,2,4,Colseguros Andes
Apartamento,400000000,110,3,3,4,Vipasa
Apartamento,170000000,48,2,1,6,Club Campestre
Apartamento,270000000,65,2,2,5,El Peñón
Apartamento,225000000,55,2,2,4,Ciudad 2000
Apartamento,230000000,60,2,2,5,El Gran Limonar
Apartamento,208000000,60,3,2,5,Cuarto de Legua - Guadalupe
Apartamento,390000000,85,3,3,5,Urbanización La Flora
Apartamento,280000000,68,2,2,6,Menga
Apartamento,280000000,63,2,2,5,El Gran Limonar
Apartamento,237000000,58,2,2,5,El Bosque
Apartamento,209000000,58,2,1,6,Parcelaciones Pance
Apartamento,230000000,73,3,2,4,Olímpico
Apartamento,450000000,100,3,2,5,Urbanización San Joaquin
Apartamento,200000000,57,3,1,6,Urbanización Río Lili
Apartamento,540000000,94,3,3,5,Prados del Norte
Apartamento,220000000,60,3,2,5,Camino Real - Los Fundadores
Apartamento,165000000,52,2,2,4,Caney
Apartamento,185000000,70,2,2,6,Santa Barbara
Apartamento,275000000,90,3,2,4,Urbanización Nueva Granada
Apartamento,550000000,153,3,2,5,Centenario
Apartamento,367000000,99,3,3,4,Vipasa
Apartamento,367000000,99,3,3,4,Vipasa
Apartamento,367000000,99,3,3,4,Vipasa
Apartamento,367000000,99,3,3,4,Vipasa
Apartamento,367000000,99,3,3,4,Vipasa
Apartamento,320000000,72,3,2,6,Normandía
Apartamento,500000000,100,2,2,5,Centenario
Apartamento,275000000,74,3,3,5,La Flora
Apartamento,170000000,58,2,1,6,Santa Teresita
Apartamento,325000000,77,3,2,5,El Lido
Apartamento,237000000,78,2,2,4,Ciudad 2000
Apartamento,195000000,60,3,2,5,Santa Mónica
Apartamento,237000000,62,2,2,4,Lili
Apartamento,350000000,72,3,2,5,Senderos de la Flora
Apartamento,380000000,98,4,2,5,Ciudadela Pasoancho
Apartamento,650000000,134,3,2,5,Urbanización San Joaquin
Apartamento,370000000,105,3,3,4,San Vicente
Apartamento,170000000,40,1,2,6,Santa Rita
Apartamento,185000000,60,2,1,6,Santa Barbara
Apartamento,183000000,63,2,2,4,Ciudad 2000
Apartamento,220000000,64,3,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,175000000,55,3,2,4,San Vicente
Apartamento,146000000,50,2,2,6,Menga
Apartamento,211000000,72,4,2,5,El Lido
Apartamento,238000000,63,2,2,4,Granada
Apartamento,146000000,50,2,2,6,Tejares - Cristales
Apartamento,145000000,46,2,1,6,Normandía
Apartamento,164220000,53,2,2,5,Los Portales - Nuevo Rey
Apartamento,270000000,77,3,2,5,Senderos de la Flora
Apartamento,280000000,82,3,2,5,Las Quintas de Don Simón
Apartamento,278000000,46,1,1,5,El Gran Limonar - Cataya
Apartamento,230000000,60,3,2,4,Urbanización La Merced
Apartamento,173000000,49,2,1,6,Arboledas
Apartamento,269000000,67,3,2,6,Urbanización Ciudad Jardín
Apartamento,221400000,61,3,2,6,Menga
Apartamento,240000000,60,2,2,5,Prados del Limonar
Apartamento,190000000,53,2,2,5,Ciudadela Pasoancho
Apartamento,270000000,80,3,2,5,El Ingenio
Apartamento,250000000,64,3,2,5,El Gran Limonar
Apartamento,199000000,60,3,2,4,Caney
Apartamento,340000000,81,3,2,5,San Fernando Viejo
Apartamento,240000000,37,1,1,5,La Flora
Apartamento,510000000,86,3,2,4,Santa Isabel
Apartamento,450000000,83,3,2,5,Pampa Linda
Apartamento,220000000,60,3,2,4,Chipichape
Apartamento,380000000,110,3,3,4,Caney
Apartamento,225000000,60,2,1,6,Urbanización Río Lili
Apartamento,185000000,68,2,2,4,Champagñat
Apartamento,600000000,116,3,4,5,El Ingenio
Apartamento,340000000,79,3,2,4,Urbanización Militar
Apartamento,250000000,75,3,2,5,Pampa Linda
Apartamento,150000000,55,3,2,5,Ciudadela Pasoancho
Apartamento,240000000,62,3,2,4,Barrio Departamental
Apartamento,240000000,62,3,2,4,Ciudad Los Alamos
Apartamento,230000000,60,2,2,6,Parcelaciones Pance
Apartamento,255000000,100,4,2,4,Santa Isabel
Apartamento,228000000,59,2,2,4,3 de Julio
Apartamento,170000000,65,2,2,5,El Ingenio
Apartamento,245000000,65,2,2,4,Chipichape
Apartamento,400000000,64,2,2,4,Vipasa
Apartamento,240000000,59,3,1,4,Champagñat
Apartamento,250000000,60,2,2,5,Santa Anita - La Selva
Apartamento,275000000,65,2,2,5,Versalles
Apartamento,215000000,60,3,2,4,El Cedro
Apartamento,230000000,60,2,2,4,Miraflores
Apartamento,290000000,88,3,3,5,Urbanización Tequendama
Apartamento,220000000,60,2,2,4,Bosques del Limonar
Apartamento,210000000,60,2,2,6,Altos de Santa Isabel - La Morelia
Apartamento,255000000,65,2,2,4,Lili
Apartamento,315000000,107,3,3,5,San Fernando Viejo
Apartamento,153000000,50,3,2,4,Urbanización Nueva Granada
Apartamento,146000000,50,2,2,5,Prados del Norte
Apartamento,146000000,50,2,2,5,Prados del Norte
Apartamento,171000000,52,3,1,5,Las Quintas de Don Simón
Apartamento,235000000,60,2,2,5,La Hacienda
Apartamento,185000000,50,1,1,4,Caney
Apartamento,185000000,60,3,2,4,Barrio Departamental
Apartamento,520000000,130,2,3,6,Menga
Apartamento,270000000,76,3,2,5,Urbanización Tequendama
Apartamento,240000000,110,3,2,6,Tejares - Cristales
Apartamento,248000000,69,2,2,4,Urbanización Nueva Granada
Apartamento,214000000,60,3,2,4,Ciudad 2000
Apartamento,400000000,94,3,2,4,Urbanización La Merced
Apartamento,235000000,63,3,2,5,Las Quintas de Don Simón
Apartamento,485000000,175,3,4,4,Granada
Apartamento,260000000,56,2,2,5,La Hacienda
Apartamento,194900000,60,3,2,4,Urbanización Colseguros
Apartamento,320000000,84,3,2,4,Los Cambulos
Apartamento,500000000,97,3,3,4,San Fernando Nuevo
Apartamento,536000000,144,3,2,4,Urbanización La Merced
Apartamento,310000000,93,4,3,5,Camino Real - Los Fundadores
Apartamento,141000000,50,2,2,6,Santa Rita
Apartamento,198000000,60,2,2,4,Barrio Departamental
Apartamento,555000000,81,1,2,4,Urbanización La Merced
Apartamento,233200000,69,2,2,5,La Cascada
Apartamento,194000000,59,2,2,5,Las Quintas de Don Simón
Apartamento,214000000,61,3,2,6,Urbanización Ciudad Jardín
Apartamento,380000000,140,2,3,5,Santa Anita - La Selva
Apartamento,165000000,49,2,2,4,Caney
Apartamento,660000000,143,4,4,5,La Hacienda
Apartamento,230000000,65,2,2,4,El Refugio
Apartamento,185000000,50,2,2,4,Ciudad Los Alamos
Apartamento,220000000,60,2,2,4,Granada
Apartamento,239000000,62,3,2,4,Granada
Apartamento,280000000,142,3,3,4,La Campiña
Apartamento,475000000,150,3,3,6,Santa Barbara
Apartamento,345000000,79,3,2,4,Villa del Sol
Apartamento,440000000,98,3,2,5,La Hacienda
Apartamento,400000000,90,2,3,4,Lili
Apartamento,185000000,62,3,2,5,Cañaveralejo - Seguros Patria
Apartamento,205000000,53,2,2,5,San Fernando Viejo
Apartamento,450000000,165,3,3,5,Pampa Linda
Apartamento,205000000,57,3,2,4,Caney
Apartamento,190000000,54,3,2,4,Colseguros Andes
Apartamento,230000000,64,2,2,4,Lili
Apartamento,186000000,52,2,2,4,Caney
Apartamento,215000000,73,2,2,5,Los Portales - Nuevo Rey
Apartamento,135000000,67,3,2,5,Santa Mónica
Apartamento,280000000,71,3,2,5,Cuarto de Legua - Guadalupe
Apartamento,285000000,78,2,2,4,Urbanización Colseguros
Apartamento,220000000,60,2,2,5,Urbanización La Flora
Apartamento,210000000,42,3,1,4,Los Cambulos
Apartamento,360000000,90,3,3,4,Villa del Sol
Apartamento,155000000,48,2,1,4,La Campiña
Apartamento,440000000,100,3,3,6,Urbanización Ciudad Jardín
Apartamento,500000000,88,3,2,5,Mayapan - Las Vegas
Apartamento,195000000,66,3,2,4,Ciudad 2000
Apartamento,180000000,57,3,2,4,Urbanización La Merced
Apartamento,650000000,168,3,3,5,Centenario
Apartamento,170000000,56,2,2,4,Miraflores
Apartamento,330000000,98,4,3,5,El Ingenio
Apartamento,165000000,67,3,1,5,Prados del Limonar
Apartamento,350000000,80,2,2,5,El Ingenio
Apartamento,400000000,104,3,3,6,Urbanización Río Lili
Apartamento,300000000,70,3,2,4,Pasoancho
Apartamento,218000000,61,3,2,5,Centenario
Apartamento,399000000,110,2,3,6,Normandía
Apartamento,600000000,130,3,3,6,Altos de Santa Isabel - La Morelia
Apartamento,330000000,72,4,3,4,Caney
Apartamento,600000000,86,2,2,4,Santa Isabel
Apartamento,135000000,65,3,1,5,San Fernando Viejo
Apartamento,430000000,103,3,2,5,La Hacienda
Apartamento,310000000,37,1,2,4,Miraflores
Apartamento,310000000,102,3,3,5,Unicentro Cali
Apartamento,220000000,78,3,2,4,Ciudad Los Alamos
Apartamento,550000000,176,4,3,6,Cañaveral
Apartamento,300000000,68,1,1,5,El Ingenio
Apartamento,390000000,82,3,2,5,La Flora
Apartamento,194000000,58,3,2,4,Caney
Apartamento,235000000,56,3,1,5,El Peñón
Apartamento,375000000,96,4,3,5,Prados del Norte
Apartamento,315000000,37,1,1,5,La Flora
Apartamento,199000000,65,3,1,5,Santa Mónica
Apartamento,188000000,78,3,3,5,Ciudad Capri
Apartamento,240000000,65,2,2,4,Vipasa
Apartamento,250000000,65,3,2,5,Urbanización Tequendama
Apartamento,200000000,52,2,2,5,Prados del Norte
Apartamento,350000000,58,2,2,5,La Hacienda
Apartamento,260000000,68,2,2,5,Unicentro Cali
Apartamento,150000000,50,2,2,5,La Cascada
Apartamento,214000000,60,3,2,6,Santa Teresita
Apartamento,198000000,54,3,2,5,Mayapan - Las Vegas
Apartamento,552940000,77,1,2,4,Miraflores
Apartamento,228000000,60,3,2,5,La Hacienda
Apartamento,275000000,73,3,2,5,La Flora
Apartamento,214000000,58,3,2,6,Normandía
Apartamento,258000000,75,2,2,4,San Fernando Nuevo
Apartamento,270000000,64,2,2,4,Colseguros Andes
Apartamento,330000000,99,3,3,4,Barrio Eucarístico
Apartamento,498000000,95,3,3,4,Santa Isabel
Apartamento,230000000,65,3,2,4,Colseguros Andes
Apartamento,245000000,68,2,1,5,La Flora
Apartamento,210000000,68,3,2,5,Camino Real - Los Fundadores
Apartamento,355000000,79,3,2,5,El Peñón
Apartamento,220000000,58,2,2,6,Menga
Apartamento,192000000,46,2,2,4,El Cedro
Apartamento,206000000,62,2,2,5,Urbanización San Joaquin
Apartamento,200000000,62,2,2,4,Ciudad Los Alamos
Apartamento,170000000,64,3,2,5,Juanambú
Apartamento,220000000,62,2,2,5,Nueva Tequendama
Apartamento,220000000,60,3,2,5,Ciudad Capri
Apartamento,230000000,40,1,1,5,Centenario
Apartamento,180000000,58,2,2,6,Santa Teresita
Apartamento,530000000,150,3,3,4,El Cedro
Apartamento,380000000,83,3,2,5,Centenario
Apartamento,170000000,55,3,1,4,Barrio Eucarístico
Apartamento,177000000,52,3,2,4,Granada
Apartamento,320000000,40,1,1,5,Prados del Limonar
Apartamento,225000000,74,3,3,5,Cañaveralejo - Seguros Patria
Apartamento,460000000,101,3,2,5,Juanambú
Apartamento,260000000,150,3,2,4,Ciudad 2000
Apartamento,300000000,72,3,2,4,Urbanización Militar
Apartamento,290000000,67,3,2,5,San Fernando Viejo
Apartamento,425000000,96,3,2,5,Cañaveralejo - Seguros Patria
Apartamento,227000000,80,3,2,4,Barrio Eucarístico
Apartamento,255000000,65,2,2,4,Vipasa
Apartamento,380000000,112,3,3,5,La Hacienda
Apartamento,340000000,80,2,2,4,Granada
Apartamento,430000000,110,3,3,5,La Hacienda
Apartamento,280000000,38,1,1,5,La Flora
Apartamento,400000000,100,3,3,4,Caney
Apartamento,378000000,100,3,3,5,La Hacienda
Apartamento,175000000,60,2,2,5,Prados del Norte
Apartamento,170000000,62,3,2,4,Chipichape
Apartamento,145000000,60,3,2,4,Colseguros Andes
Apartamento,450000000,82,2,3,5,Juanambú
Apartamento,224000000,60,3,2,4,Caney
Apartamento,230000000,60,2,2,4,Caney
Apartamento,230000000,60,3,2,4,El Refugio
Apartamento,300000000,60,1,1,5,Urbanización La Flora
Apartamento,420000000,114,3,4,5,El Ingenio
Apartamento,250000000,84,3,2,6,Parcelaciones Pance
Apartamento,550000000,92,3,2,6,Santa Rita
Apartamento,190000000,54,3,2,5,Ciudadela Pasoancho
Apartamento,400000000,140,3,2,6,Altos de Santa Isabel - La Morelia
Apartamento,250000000,63,3,2,6,Tejares - Cristales
Apartamento,449000000,90,3,2,5,Pampa Linda
Apartamento,212000000,58,2,2,5,Camino Real - Los Fundadores
Apartamento,630000000,143,3,3,5,El Lido
