Tipo,Precio,Área,Habitaciones,Baños,Estrato,Ubicación
Casa,1050000000,300,4,3,4,San Fernando Nuevo
Casa,890000000,210,3,2,4,Urbanización Colseguros
Casa,420000000,130,4,2,4,Champagñat
Casa,1595000000,223,3,4,6,Parcelaciones Pance
Casa,2100000000,440,3,5,6,Urbanización Río Lili
Casa,289000000,88,3,2,5,Ciudad Capri
Casa,310000000,72,3,2,5,El Bosque
Casa,398000000,81,4,2,4,3 de Julio
Casa,1530000000,238,3,4,4,Caney
Casa,990000000,90,2,2,5,La Flora
Casa,2240000000,400,4,4,5,Prados del Norte
Casa,690000000,130,3,3,4,Olímpico
Casa,1900000000,458,4,5,6,Santa Teresita
